gene.id	log.fc	test.stat	p.value	q.value
YBL005W-B	-0.86696988065798	73.6702044146745	9.23219973073304e-18	4.42793626381639e-17
YER010C	1.10702714587311	73.6636434168235	9.26293766064495e-18	4.43942404219335e-17
YIR026C	-0.937067832217296	73.6601948178838	9.27913519080337e-18	4.44393136297479e-17
YLR351C	-0.712027010429314	73.6080826254951	9.52737553647074e-18	4.5594799385217e-17
YBR115C	-0.890851915792234	73.5873737553192	9.62785854831929e-18	4.6041996069521e-17
YLL001W	0.717319427712123	73.5534030913501	9.79499111404793e-18	4.68070356962028e-17
YGR121C	0.73233801701692	73.4413909073699	1.03669182606295e-17	4.95039264679112e-17
YIR012W	-0.709660122006749	73.3153317858946	1.10506181525902e-17	5.27302289965316e-17
YLR257W	0.826228071130509	73.2119905891307	1.16446189281611e-17	5.55241231982724e-17
YNL265C	1.0523091032386	73.1942882654632	1.17495290015997e-17	5.59835533346431e-17
YLL016W	1.16190168635557	73.1548135169149	1.19868875172268e-17	5.70729389648455e-17
YNR064C	1.64780422948775	73.102077016868	1.2311489379611e-17	5.85758280155749e-17
YDR039C	2.10502413156307	73.0929693761195	1.23684322728506e-17	5.88039854135091e-17
YOR311C	-0.917200901452864	73.0414135372649	1.2695773003674e-17	6.03164466158573e-17
YCL059C	-0.780978258146579	72.967844507287	1.31779442375547e-17	6.25617642975928e-17
YGR280C	-0.942638914977972	72.9363111696619	1.33901823494575e-17	6.35232581074335e-17
YDL048C	1.28405688215918	72.6857883088254	1.5202490604596e-17	7.20686185038168e-17
YER155C	-0.849659152943673	72.6700166086287	1.5324468896158e-17	7.25942617803517e-17
YNL244C	-0.782070998317707	72.661256700839	1.53926404046791e-17	7.28644381529742e-17
YGR187C	-0.758011972687506	72.640626113591	1.5554393102724e-17	7.35768905842518e-17
YKL103C	0.712746873031073	72.4664371051686	1.69896955990552e-17	8.03082287637423e-17
YHR144C	-1.19385637725938	72.4640291663323	1.70104382976519e-17	8.03482219084757e-17
YKR097W	3.09441377348209	72.4516831226273	1.71171893826287e-17	8.07941218911665e-17
YLR307W	2.27847841970541	72.3274905350822	1.8229024482143e-17	8.5980013094578e-17
YLR084C	-0.752900763831325	72.1764337962584	1.96791889116435e-17	9.27530647406138e-17
YPL110C	0.757748448711776	72.1478130308516	1.99666866733235e-17	9.40403630071145e-17
YGL099W	-0.829085657659667	72.1128470187794	2.0323631213274e-17	9.56526585591646e-17
YKL201C	0.782494695777555	72.0861085389887	2.06008874795192e-17	9.68878547023831e-17
YDR449C	-0.949325579365571	72.0641523430698	2.08313821939439e-17	9.79015102821701e-17
YHL008C	1.3451689915619	72.0502705542245	2.09784416698895e-17	9.85218703549298e-17
YML043C	-1.16295443328066	71.9530903727607	2.20374372143501e-17	1.03421028878249e-16
YML091C	0.764849327265872	71.9184397688046	2.24278294000996e-17	1.05177677373083e-16
YPR041W	-0.773727943036233	71.8614799866567	2.30846593076986e-17	1.08180401999258e-16
YCL064C	1.73230920897984	71.772993180727	2.41434153232257e-17	1.13061004326802e-16
YLR294C	1.01759187988313	71.6950150963524	2.51166269765015e-17	1.17534315937248e-16
YCL042W	2.57997255363322	71.6841580156538	2.52552067083561e-17	1.18098329010769e-16
YLR183C	-0.797467985675559	71.6343250186482	2.59011523010919e-17	1.21032384538388e-16
YBR121C	-0.744158861222381	71.5622527310557	2.68647157866903e-17	1.25445375215223e-16
YPL164C	1.10358403892955	71.4834083132855	2.79599380961885e-17	1.30466415852543e-16
YDR492W	1.05205684360594	71.456809399282	2.83394086602456e-17	1.32142844943212e-16
YLR009W	-0.793689334918613	71.3103212799083	3.05234906549436e-17	1.42225552610143e-16
YMR033W	-0.726405171522079	71.2845340510973	3.09250421053651e-17	1.4399403946854e-16
YDL003W	-0.774638979655628	71.2701296238063	3.11516397332264e-17	1.44945965245212e-16
YBR089C-A	0.863801542636931	71.2492552093704	3.14829682559342e-17	1.46383495615012e-16
YLR299W	0.734532990440764	71.0861833248082	3.41956415691082e-17	1.58883442574649e-16
YGL038C	0.78952978898023	71.0818958141901	3.42700335703196e-17	1.5911608205609e-16
YER066W	1.60793527645038	71.0513176292336	3.48053070880191e-17	1.61486751042426e-16
YMR284W	0.94160068684857	71.0277026832494	3.52244054945911e-17	1.63315422215177e-16
YLR053C	1.91803358136939	71.0112276318018	3.55197769323698e-17	1.64568258280144e-16
YEL021W	-0.914291360969328	70.9407865447396	3.68108752451141e-17	1.70429402585659e-16
YBL085W	-0.704629856256729	70.9108774487695	3.73731732799482e-17	1.72910395754895e-16
YHR174W	-1.17384045954022	70.8923291152732	3.7726194655798e-17	1.74420328931612e-16
YBL024W	-0.812176701985512	70.7554980986315	4.04356023791894e-17	1.86814767489164e-16
YGR090W	-0.783740344576126	70.6959081810652	4.16755959697638e-17	1.9240772677078e-16
YDR122W	0.729200103686886	70.6894914774809	4.18113679736354e-17	1.92898426857209e-16
YOR258W	1.57820382015959	70.6050719193791	4.36393683575195e-17	2.01190097107042e-16
YOL055C	0.883409579132053	70.5852824893931	4.40793248215653e-17	2.03075311959634e-16
YJR069C	-0.898895759132108	70.5227065440562	4.54999177918635e-17	2.0947252793411e-16
YEL066W	1.02591897499322	70.364248342878	4.93054421149278e-17	2.26832772374021e-16
YKL154W	-1.08401771516352	70.3263621249336	5.02615160896173e-17	2.31068754925001e-16
YKL181W	-0.696696724789365	70.3132374824072	5.05970288380869e-17	2.32447867035649e-16
YGL219C	0.748082362036909	69.9732950095756	6.01127924302186e-17	2.75970447774379e-16
YPL107W	0.993931561625275	69.7541390666057	6.71767435765269e-17	3.08183910573379e-16
YKL193C	0.944432717059387	69.6691629209062	7.01340434083163e-17	3.21525516452141e-16
YBR074W	-0.73480267582222	69.6049215102237	7.24558851203731e-17	3.31937255222325e-16
YOL051W	0.766524373426887	69.6021722861857	7.25569467689797e-17	3.32167631744343e-16
YER150W	2.47145729646622	69.2998578464904	8.45756854683408e-17	3.86918975058661e-16
YOR246C	-0.824650855231058	69.1317961730434	9.20985236212206e-17	4.21040210712806e-16
YCL012C	1.78140748629018	69.1118863864219	9.30329686223793e-17	4.25015140172909e-16
YKR018C	0.697563692705095	69.0730672227218	9.4882267773087e-17	4.33161057761016e-16
YDR272W	0.726842734202772	68.9393602013905	1.01537979942365e-16	4.63222778788667e-16
YOR247W	-1.14839635489239	68.8866379317339	1.04289032726124e-16	4.7544170877652e-16
YNL157W	1.06180569838011	68.8600758741147	1.05703164937e-16	4.81552997923298e-16
YGL245W	-0.74004077238286	68.5777852273666	1.21970385181489e-16	5.55275059051705e-16
YGL192W	0.787121924867371	68.5039218613821	1.26625523437106e-16	5.76066880615818e-16
YER084W	3.87149940575273	68.459603170849	1.2950353732996e-16	5.88750619327725e-16
YLR220W	0.719370601312545	68.2100101537478	1.46977725121339e-16	6.67727970655416e-16
YKR026C	-0.861414608478677	68.1416975318622	1.52158788556081e-16	6.90786117094991e-16
YIR032C	1.2051375237885	67.9580140677052	1.67014220928322e-16	7.57215085317605e-16
YFR008W	1.35888411981293	67.9579160143947	1.67022526461832e-16	7.57215085317605e-16
YCR016W	-0.967362579228407	67.956515667435	1.67141186918733e-16	7.57228285888057e-16
YNL016W	-0.703251085050302	67.888027941989	1.73048699342995e-16	7.83449544015136e-16
YOR079C	-1.06210328272478	67.8333834893586	1.77911605178526e-16	8.04908520800771e-16
YDR432W	-0.746745465334002	67.8246994460983	1.78696904721128e-16	8.07902661151084e-16
YNL052W	0.860809739267967	67.7021508045913	1.90155993314636e-16	8.59116373110736e-16
YJL212C	-0.796409994306548	67.6786334653285	1.92437676919277e-16	8.68824901591382e-16
YAR002C-A	-0.669314232717448	67.6286674278011	1.97376772821209e-16	8.90509550204381e-16
YGR053C	1.68995746477028	67.626517288195	1.97592135126126e-16	8.90866814607249e-16
YML030W	0.842547474340551	67.6088338258311	1.99372286854482e-16	8.98273760745192e-16
YOL030W	-0.797298948108704	67.5955940785744	2.00715595704156e-16	9.03703666274322e-16
YOR299W	-0.986513562190594	67.5867238470931	2.01620633586511e-16	9.07154184953891e-16
YDR280W	-0.803833685901326	67.4358536088418	2.17654617658472e-16	9.78623030049293e-16
YNR050C	-0.869187933999755	67.4055201699389	2.21029225226308e-16	9.9311345565282e-16
YAL056W	0.766860327184976	67.0988251254157	2.58232254311922e-16	1.15947522835182e-15
YGR052W	1.97231502347031	67.0807506954312	2.60610658430696e-16	1.16935180209438e-15
YOL060C	0.761657583277405	67.0250947501975	2.68072912746327e-16	1.2020102777152e-15
YDR429C	-0.721186962624515	67.0054740588834	2.70754272726753e-16	1.21320167957426e-15
YPL271W	1.34024605614104	66.9930921901608	2.72460168218705e-16	1.22000987028526e-15
YHR140W	1.89720734830401	66.84390712802	2.93879133877744e-16	1.31501866882914e-15
YCL035C	0.776852362652599	66.8055192060942	2.99657976881449e-16	1.33996068677952e-15
YOR386W	1.0856691726654	66.7748185970344	3.04361294209298e-16	1.36006255923308e-15
YOR138C	0.711956066297123	66.5753723466832	3.36767378378001e-16	1.50384449784907e-15
YJL133W	-0.99633219248488	66.5681515656711	3.38003254732745e-16	1.50833376020574e-15
YGR197C	0.909322768809804	66.5557988395961	3.40128021280445e-16	1.51678085563508e-15
YKL198C	0.723620384397609	66.5169448971699	3.46898713394165e-16	1.54592056064348e-15
YJL062W	-0.773608074225514	66.507428696135	3.48577461865769e-16	1.55234428558602e-15
YIL118W	-0.834229697740383	66.505588415483	3.48903041498591e-16	1.55273720917264e-15
YKL211C	-0.714957698837766	66.4763468109829	3.5411743449687e-16	1.5748716903321e-15
YLR411W	4.36415928277063	66.4245931963233	3.63538022128289e-16	1.61566966084461e-15
YML106W	-0.64651909307615	66.3452712238026	3.78465735370277e-16	1.68087090345713e-15
YIL079C	-1.11664784310315	66.3253859033754	3.82303147869867e-16	1.69676200363953e-15
YBR057C	0.829451189686725	66.3173731683639	3.83860403062607e-16	1.70251847921056e-15
YHR211W	0.812901699388478	66.2888803549456	3.89449493517832e-16	1.72613725378974e-15
YPL160W	-0.782859443811204	66.2795097563216	3.91305342969264e-16	1.73318859424843e-15
YBL076C	-0.746619660400795	66.1953365739948	4.08377620094982e-16	1.80758213170594e-15
YGR078C	-1.19383877078356	66.0533333604403	4.38884986892925e-16	1.9413019501376e-15
YJR063W	-1.20935283335161	66.0413765698772	4.41555512440389e-16	1.95179470431421e-15
YDL063C	-0.885537646724582	65.9531952548337	4.61759231466133e-16	2.03972241205364e-15
YEL022W	-0.731849683886035	65.8745147747291	4.80565638369419e-16	2.12136329703963e-15
YLR300W	-0.774202315127629	65.7616076701893	5.0889963615673e-16	2.24492341182557e-15
YNL130C	-0.665214434080275	65.7087242467298	5.22739565402857e-16	2.30442199249696e-15
YKR096W	0.655904991232812	65.6849685783835	5.29078536221764e-16	2.33079581411635e-15
YLR397C	-0.718855213965569	65.616293600267	5.47839611912132e-16	2.41182149470334e-15
YBL019W	0.942584884424863	65.5378747417892	5.70077847190622e-16	2.50803582805719e-15
YDR505C	0.716043876377972	65.4851710683525	5.85528919093944e-16	2.57428104080146e-15
YNL250W	0.79277735784316	65.4413467313777	5.98695393991862e-16	2.63039977669225e-15
YOR101W	-0.916057498626256	65.4193834879235	6.05404982126887e-16	2.65809355239872e-15
YNR067C	-0.834398884962882	65.3655135659625	6.22182062102147e-16	2.72992290427381e-15
YEL030W	1.31215612005664	65.32702214577	6.34453875638582e-16	2.78190164505872e-15
YOR143C	-1.15983823718861	65.3178945580125	6.37399271064803e-16	2.79294442820224e-15
YBR143C	-0.681762882245382	65.2601203112014	6.56362490451168e-16	2.87411205658068e-15
YCR048W	-0.798995132789777	65.2241812372179	6.68442459062143e-16	2.92505054661173e-15
YDR284C	-0.733851712759759	65.1401473541381	6.97563434782048e-16	3.05044117001615e-15
YGR279C	-0.789204557362153	65.0638336701068	7.25107301321364e-16	3.16877218787199e-15
YIL083C	0.755597176533036	65.0500329724836	7.30203327211865e-16	3.18891199373833e-15
YMR173W-A	2.30768864332307	65.0339559772592	7.36185095463037e-16	3.2128905233617e-15
YDL128W	0.787973075954684	64.9771959167789	7.57698600873294e-16	3.30457616460873e-15
YPR134W	0.956509992467733	64.9633030863498	7.63059455259531e-16	3.32573947788664e-15
YPL238C	-1.04529859567818	64.9351575295249	7.74036626517379e-16	3.3713366249512e-15
YMR295C	0.77117201143308	64.918876423113	7.8045847261031e-16	3.39704546095585e-15
YMR072W	0.691779005364441	64.9035676770785	7.86545399845477e-16	3.42126330172148e-15
YLR008C	-0.952940514013184	64.9009997650548	7.87571071625355e-16	3.42344847214157e-15
YPL057C	0.869570190365217	64.7829236073235	8.36206885553993e-16	3.63244717483016e-15
YPL179W	0.651134792130171	64.7700314265425	8.4169591035443e-16	3.65386506007875e-15
YGR066C	1.94184202491046	64.7676160368388	8.42728298301846e-16	3.65592077419806e-15
YDR274C	1.67942284268605	64.7085733996698	8.68362126690454e-16	3.76462891504901e-15
YMR129W	-0.752356282104259	64.7059634034935	8.69513108957216e-16	3.76712235681994e-15
YHR070W	-1.05278725759495	64.6841208018286	8.79205507473847e-16	3.80659326928783e-15
YGL197W	0.672213592983196	64.6789604544292	8.81511091019789e-16	3.81405129461076e-15
YIL019W	-0.857342578391995	64.6523955986696	8.93476025808255e-16	3.86326514265539e-15
YHR057C	0.676432232115938	64.5536087415278	9.39413250266456e-16	4.05920837730723e-15
YHR149C	-0.770697681317629	64.4946252561962	9.67960332037e-16	4.17979966480928e-15
YOR253W	-0.994298547007638	64.4928445605444	9.68835526216573e-16	4.18081926946492e-15
YEL055C	-0.710261323155145	64.49109605263	9.69695670771128e-16	4.18177262899454e-15
YAL019W	-0.85375333954379	64.4771592339121	9.76578988330549e-16	4.20868230675787e-15
YDR417C	-0.676788927497051	64.3694835136877	1.03143369809124e-15	4.44215882351077e-15
YLR172C	-0.731160013163498	64.3257843338497	1.05456578450416e-15	4.53879563304357e-15
YMR058W	-2.58585209370584	64.3081111809719	1.06406778596726e-15	4.5766807730426e-15
YPR065W	0.715700624072716	64.2448606184617	1.09878185308818e-15	4.72288494277454e-15
YLR075W	-0.752308806996273	64.1541185347675	1.15057227286206e-15	4.94224806898464e-15
YFL059W	1.41253674461099	63.8760855049561	1.32496295828972e-15	5.68760346005996e-15
YJR021C	1.14355100386585	63.8014803449272	1.37610134720214e-15	5.90324918911238e-15
YJR139C	-0.679829963020767	63.7514436202859	1.41150089061143e-15	6.0511394668283e-15
YLR106C	-0.799268587813217	63.7469659536494	1.41471278013126e-15	6.06093713661997e-15
YOL087C	0.789325080074364	63.7260324169386	1.42982595374998e-15	6.12167630198453e-15
YJL145W	-0.794420656389965	63.5192823383308	1.58804724190856e-15	6.79464032476506e-15
YOR065W	0.692317312117809	63.3829567720625	1.70184113854724e-15	7.27676126037649e-15
YAL016W	0.672677512947176	63.3281502767225	1.74985649236627e-15	7.4771790810321e-15
YBR039W	0.692900459223313	63.1824550725171	1.88419222087958e-15	8.04594354372991e-15
YGR261C	-0.669286109986489	63.1717569711401	1.89445353969929e-15	8.0844847075752e-15
YBL003C	-0.856403339882719	63.1251275839919	1.93983605853681e-15	8.27275586372086e-15
YKL129C	0.701583157888697	63.0769728748105	1.98784503076026e-15	8.47197536888184e-15
YDL040C	-0.698752854464622	63.0545294716346	2.01062486069494e-15	8.56348166579837e-15
YIL154C	0.758960947899695	62.9996854433398	2.06739595735178e-15	8.79954739947647e-15
YJR035W	0.798986925947959	62.8947353865646	2.18054291487996e-15	9.27510516849459e-15
YKR014C	0.769802813404568	62.7733712378128	2.31913244757149e-15	9.85819653801996e-15
YIL065C	0.977040987226594	62.770306440846	2.32274403206679e-15	9.86713731024737e-15
YBR002C	-0.873107828050141	62.7540363323688	2.34201131247492e-15	9.9425295303121e-15
YKL010C	0.639783198265894	62.6849102858511	2.42567024589003e-15	1.02910082675827e-14
YNL075W	-0.741884607126996	62.3748956023791	2.83919497620824e-15	1.20375978835737e-14
YDL059C	-0.927243954451732	62.2563130398368	3.01540744993169e-15	1.27764219802157e-14
YPR145W	-0.71468472875837	62.2003417201262	3.10234083445545e-15	1.31362548472541e-14
YPL043W	-0.849160351134345	62.1365413577569	3.20449631887817e-15	1.35600355227044e-14
YPL037C	-0.676730017045135	62.134295268464	3.20815338524384e-15	1.35667352593828e-14
YDR293C	0.687038373542644	61.8290697383716	3.74603066132137e-15	1.58310934020442e-14
YLR007W	0.783473888132512	61.7957155646474	3.81002435139274e-15	1.60911422251848e-14
YKR071C	-0.690184458240883	61.7743006746352	3.85168657620218e-15	1.62566023106546e-14
YDR077W	2.69488424611388	61.7677774645476	3.86446768325163e-15	1.63000306794533e-14
YEL046C	0.642643139794773	61.6580157198666	4.08600361994311e-15	1.72233477330334e-14
YOR115C	-0.894342985666486	61.6407089340394	4.12207598812185e-15	1.73642119216311e-14
YJR089W	0.730761286716971	61.6352265900019	4.13356910170959e-15	1.74014215337092e-14
YBR155W	-0.796347439480411	61.6254195663858	4.15420844615322e-15	1.74770621573855e-14
YIL043C	-0.685370824404055	61.6126517376552	4.18123351727832e-15	1.75794535154465e-14
YLR287C-A	-0.751208667556056	61.5982311227196	4.21196854768416e-15	1.76973013737635e-14
YNL165W	0.983587203830465	61.399496084415	4.6592975137056e-15	1.95642646563941e-14
YKR079C	-0.944329870389975	61.1511848812776	5.28559492278369e-15	2.21798344995836e-14
YER119C	0.702980295379177	61.1260322039154	5.35355585196965e-15	2.24475049387488e-14
YHR170W	-0.686406696314142	61.1250434954906	5.35624506410683e-15	2.24475049387488e-14
YKL146W	0.627239013636414	61.019092177299	5.65239836275951e-15	2.36734891736061e-14
YCL037C	-1.74179317090713	60.953552569855	5.8437385192215e-15	2.44592049857627e-14
YPL266W	-0.728199556533639	60.8663334445987	6.1084587890174e-15	2.55508551136521e-14
YPR044C	-0.913251998570136	60.834787073019	6.2071322980405e-15	2.59470028714255e-14
YCL063W	-0.734414591426542	60.7166029781258	6.59118865392849e-15	2.75348379144318e-14
YHR047C	0.640161084294214	60.7123504686653	6.6054423733082e-15	2.75767734564022e-14
YJL016W	0.899563115222298	60.7105354763285	6.61153531839002e-15	2.75846071765992e-14
YIL091C	-0.666112019745087	60.6819778225158	6.7081472539855e-15	2.79698529863436e-14
YAL032C	0.947095571999467	60.6324371232052	6.87910832259983e-15	2.86644118767185e-14
YBL029C-A	1.71351829971145	60.6217233430573	6.91665027083936e-15	2.88024990909173e-14
YOL077W-A	0.86563139545938	60.6057907283077	6.97285884932771e-15	2.90180932521004e-14
YDR490C	0.696602830930895	60.6026297676897	6.98406459481156e-15	2.90462495735901e-14
YGR044C	1.09758215170376	60.5370247429422	7.2207482448413e-15	3.00115216122946e-14
YHR177W	-1.31938729896401	60.4705250004924	7.46885106222866e-15	3.10229991422856e-14
YHR066W	-0.726543093878006	60.4565001648637	7.52225547493744e-15	3.12249970285792e-14
YOL044W	1.12115529322339	60.3896791644795	7.78199332934921e-15	3.22826888779978e-14
YLR364W	-1.14358304036036	60.1796477671708	8.65828534247123e-15	3.58951221232236e-14
YPL033C	2.98730493628787	60.1756760847895	8.67577388996279e-15	3.59448466042663e-14
YHR051W	0.711657837207003	60.1208293902163	8.92092618277535e-15	3.69371513213395e-14
YOL131W	4.19913158391113	59.9859984256781	9.55345856297416e-15	3.95311359386319e-14
YDR285W	1.0166151687678	59.9546883788668	9.70665035361971e-15	4.01396375558661e-14
YNR043W	-0.743071960732585	59.9287254348825	9.8355424627196e-15	4.06469480676637e-14
YDR299W	-0.755212616673507	59.828399554579	1.03499055762568e-14	4.27456327524446e-14
YER036C	-0.676664264531618	59.8140239780164	1.04257803862112e-14	4.3031832988387e-14
YDR186C	0.617247795086429	59.7807944532956	1.06033038449189e-14	4.37369569693945e-14
YLR256W	0.668293218951588	59.7567772164666	1.0733492053063e-14	4.42460649093499e-14
YML130C	-0.690424597462911	59.7522841709554	1.07580241167544e-14	4.43028247731569e-14
YFL007W	0.764833056762676	59.7517754363849	1.07608053446265e-14	4.43028247731569e-14
YBR024W	1.02435332183118	59.6623042175143	1.12612996528486e-14	4.63342278798335e-14
YPR023C	0.720374436832252	59.6177718085897	1.15190248458426e-14	4.73648400637977e-14
YDR109C	0.772885161153466	59.5934437488459	1.16623041535148e-14	4.79238654348581e-14
YGL256W	-0.723882338704534	59.5814070339161	1.17338519707865e-14	4.81876080306877e-14
YOR220W	1.33573342755365	59.5234989510918	1.20842521006058e-14	4.9595468784293e-14
YHR156C	1.10079500847875	59.4697932696105	1.24185741376906e-14	5.09356188142771e-14
YEL024W	0.747675493796243	59.4065406761664	1.28242138419051e-14	5.25664203970823e-14
YHR193C	-0.666501082848675	59.3531131293786	1.31771560632444e-14	5.3979308056196e-14
YCL011C	-0.615271695116758	59.2897512305439	1.36083433013665e-14	5.57107521136042e-14
YMR255W	0.732203804972746	59.2883204408064	1.36182413172761e-14	5.57164069403506e-14
YOR136W	-0.65863227120727	59.2717617497729	1.37333175766817e-14	5.61521022416572e-14
YDR298C	0.708756485646083	59.1540958128211	1.45795569737137e-14	5.95749292454936e-14
YNL293W	0.907444076410942	59.0693926214264	1.52208468302767e-14	6.21565418000439e-14
YAR002W	-0.70839878193847	59.068105020724	1.52308099777699e-14	6.21584272455211e-14
YEL063C	-0.680478601385181	59.0242268824211	1.55742567144966e-14	6.35204410388011e-14
YGR055W	-1.23237395855355	59.003336574071	1.57404832508625e-14	6.41584058736092e-14
YHR183W	-0.760448091925325	58.9700834076533	1.60087518451987e-14	6.52112419497446e-14
YFR030W	-0.775095942745642	58.9684297033118	1.60222118048168e-14	6.52254571419486e-14
YDR242W	0.936431110753182	58.9513609045625	1.61618028129132e-14	6.57528072152229e-14
YOL080C	-1.36577745415672	58.8987599520697	1.65996799940174e-14	6.74922974026487e-14
YGR196C	0.646233336848303	58.8499230307924	1.7016842876994e-14	6.91454572057729e-14
YGR210C	-0.654620293446383	58.5549748334213	1.97689168862199e-14	8.02782459774366e-14
YER039C-A	2.5008253608125	58.5479623786505	1.98395033802535e-14	8.05149076387209e-14
YCR059C	-0.809096086890181	58.5370353427797	1.99499965060094e-14	8.09131290404919e-14
YER113C	-0.795816197237702	58.4788274080963	2.05490489953895e-14	8.32911267210893e-14
YOR228C	1.4346013791433	58.3761993108434	2.16494314053256e-14	8.76969537174243e-14
YHR024C	-0.670864768311895	58.365107501546	2.17718336603499e-14	8.8138202850253e-14
YMR146C	-0.687015644712384	58.3067509771895	2.24273164430119e-14	9.07356241002993e-14
YBL017C	-0.666657804146921	58.2966538289084	2.25427188426898e-14	9.11461475085765e-14
YER095W	0.653876434086683	58.2719300390115	2.28278069009871e-14	9.22418238086827e-14
YNL291C	-0.821431268887393	58.2497325926597	2.30868358324353e-14	9.32309135899949e-14
YGL263W	-1.51615060149787	58.2347897117351	2.32628631283832e-14	9.38838066538449e-14
YGR283C	-0.848913124433426	58.0321720287094	2.57865852240652e-14	1.04004833869195e-13
YJR125C	0.622916284124432	57.9542501919846	2.68285266893821e-14	1.08140617129968e-13
YDR019C	-0.830250502830451	57.878200130224	2.78860455069642e-14	1.12334057701084e-13
YGL070C	-0.988988796796485	57.8053794499463	2.89377257415432e-14	1.16498831877647e-13
YMR091C	-0.655973390911144	57.7790489903183	2.93276831902806e-14	1.17996127571227e-13
YOR204W	-0.646840905928583	57.7545482426311	2.96952634054377e-14	1.19401606145282e-13
YER044C	-0.772110344656686	57.7214334543115	3.01994147638463e-14	1.21354159327446e-13
YNL061W	-0.654867880338299	57.7009209755629	3.05159902701778e-14	1.22551018015656e-13
YGR112W	0.832498286125235	57.6534975078691	3.12606621206421e-14	1.25464571529595e-13
YBR098W	0.870560288876701	57.649358710545	3.13265083211195e-14	1.25651758085079e-13
YML081W	-0.648044406580854	57.5865872373322	3.23423546114823e-14	1.29646865115391e-13
YER126C	-0.655885617927017	57.5469640788306	3.30004881999986e-14	1.32204037847147e-13
YEL051W	-0.634753924156817	57.406667843265	3.54403765204126e-14	1.41891642103145e-13
YOL025W	0.987834852428222	57.3208478328473	3.70210151700824e-14	1.48129346325798e-13
YPL082C	-0.6518919438761	57.2531539537683	3.83174142393412e-14	1.53222814152671e-13
YBR034C	-0.698708258868583	57.2432966109272	3.85099428156908e-14	1.53898623030085e-13
YDR509W	-1.9771927514976	57.2305671299115	3.87600012535588e-14	1.54803374969952e-13
YMR020W	0.793082777878277	57.2047504454477	3.92721450007011e-14	1.5675312543904e-13
YBR204C	0.909314322374582	57.1933825567367	3.94997996574943e-14	1.57565664243493e-13
YAL038W	-0.966530487460758	57.0760161921783	4.19287909954087e-14	1.6715304734428e-13
YML031W	-0.639651197081129	57.0526676773344	4.24295457336004e-14	1.69046338726683e-13
YGL238W	-0.6717010468527	57.0297898674433	4.29260089550055e-14	1.70920237725895e-13
YDR473C	0.758346423167022	57.0148129179431	4.32541621913579e-14	1.72122097965854e-13
YCL048W	2.47680780244694	56.9378677512743	4.49800667692418e-14	1.78881213862845e-13
YDR273W	1.56401044555727	56.8828837301804	4.6255430121446e-14	1.83841448271264e-13
YGL246C	-0.797924900008679	56.6814593575692	5.12444399831926e-14	2.03546524814843e-13
YAL033W	-1.01468086333469	56.4560945415926	5.74673285769916e-14	2.28125766717645e-13
YJL142C	2.16765037599172	56.4223595864378	5.84617777056295e-14	2.31932656003777e-13
YIR036W-A	2.27877322268244	56.353586866914	6.0542731264817e-14	2.40042756323899e-13
YOR048C	-0.627139957411989	56.2476789171812	6.38932147628515e-14	2.53173477273516e-13
YDL212W	-0.672298743553773	56.1774594354082	6.62163248244803e-14	2.62219852906629e-13
YLR146C	-0.943672440672684	55.9998151754846	7.24778328345775e-14	2.86842094618152e-13
YDL085C-A	-1.77047410572645	55.9882744716524	7.29045299656852e-14	2.88356369428968e-13
YMR189W	-0.952624789044178	55.8855384539437	7.68155331135608e-14	3.03641823340734e-13
YML070W	0.61471444685075	55.8488983738039	7.82605799205625e-14	3.09167097729662e-13
YLR429W	-0.618276914761524	55.8379077552585	7.86993186047929e-14	3.10712699041976e-13
YHR204W	-0.747303867586106	55.6862324247054	8.50115629825027e-14	3.35431631502734e-13
YLR065C	-0.830809816969842	55.6370830460544	8.71637794833486e-14	3.4371636249552e-13
YBL057C	-0.802954817681646	55.5863894920787	8.94407454408222e-14	3.52482744984252e-13
YHR169W	-0.771946358221121	55.5210683510109	9.24627024188665e-14	3.6417278701037e-13
YJR064W	-0.644343241204741	55.2792080765893	1.04568863020951e-13	4.11606198485596e-13
YDR098C	-0.748254398762305	55.2531250154279	1.0596570270092e-13	4.16853654281068e-13
YGR258C	0.768293533618391	55.2038122818683	1.0865779201201e-13	4.27187064508757e-13
YPL100W	0.812912744653916	55.1536833816929	1.11464590682996e-13	4.37958770119016e-13
YOL020W	-1.11897849605828	55.1466698700468	1.11863031363335e-13	4.39260474897323e-13
YER144C	0.714623640789162	54.9765883426014	1.21974112207122e-13	4.78677049825432e-13
YDL121C	-0.803765147339734	54.9461140516139	1.23880071243204e-13	4.85865363353143e-13
YMR251W-A	1.40583048996582	54.9243315728871	1.25260652844191e-13	4.90944636434936e-13
YGR155W	-0.622960915299884	54.9233188482446	1.25325212908337e-13	4.90944636434936e-13
YDR414C	-0.77342793869343	54.8797185960845	1.28136482497977e-13	5.01657012867605e-13
YBR108W	0.677019683737641	54.8096939762302	1.32784201155367e-13	5.19542011936847e-13
YPR139C	-0.775609109412241	54.7921324900018	1.33976024183903e-13	5.23891900903224e-13
YLR002C	-0.783991008299974	54.6785777736351	1.41945145635762e-13	5.5472230749651e-13
YPL026C	0.683230383186836	54.6415671633993	1.44643653655359e-13	5.64930616246781e-13
YDL084W	-0.604288716328639	54.6336036661232	1.45230963830514e-13	5.6688601752937e-13
YPL196W	1.02012564988447	54.6259453258633	1.45798019229486e-13	5.68760072629276e-13
